sample	P103_S145	P104_S151	P105_S104	P108_S112	P13_S98	P24_S106	P26_S114	P29_S121	P30_S128	P32_S134	P36_S140	P37_S146	P39_S99	P41_S107	P45_S115	P46_S122	P49_S129	P52_S135	P53_S141	P54_S147	P55_S100	P57_S108	P58_S116	P59_S123	P61_S130	P62_S136	P64_S142	P65_S148	P67_S101	P68_S109	P69_S117	P70_S124	P73_S131	P74_S137	P75_S143	P79_S149	P80_S102	P81_S110	P82_S118	P84_S125	P85_S132	P86_S138	P87_S144	P89_S150	P90_S103	P91_S111	P92_S119	P93_S126	P95_S133	P96_S139	Fx101_S42	Fx102_S54	Fx103_S65	Fx104_S76	Fx105_S87	Fx106_S10	Fx108_S21	Fx109_S32	Fx110_S43	Fx111_S55	Fx112_S66	Fx113_S77	Fx115_S88	Fx116_S11	Fx117_S22	Fx118_S33	Fx119_S90	FxR27_S44	FxR30_S67	FxR31_S78	FxR32_S89	FxR34_S12	FxR35_S23	FxR36_S34	FxR37_S45	FxR38_S56	FxR40_S68	FxR41_S79
g__OTU_1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492449113591596	0	0	0	0	0	0	0	0.03015605759807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1065	0.0575900267624242	0	0	0.168138897349985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535897233824572	0	0	0	0	0	0	0	0.0487581448264653	0	0	0	0	0	0	0	0	0	0	0	0	0.0253696723688026	0	0	0	0	0	0	0	0.0702853585557363	0	0.03955625078663	0	0	0	0.725645259407317	0	0	0	0.118147891153911	0	0	0.0136121556549999	0	0	0
g__OTU_1066	0	0	0	0	0	0	0	0.00308618162178844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075390143995175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00919089488679881	0	0	0	0	0	0.00550398121307746	0
g__OTU_1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881001824932352	0	0	0	0	0	0	0	0.00321569257978937	0	0	0	0	0	0	0.0594040200761341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0597999420121774	0.0633493409625013	0	0	0	0	0	0	0.148603329517842	0.0682477392936359	0.0449502849848068	0	0.0305805202086271	0	0.021725905970279	0	0	0	0.0675130806593777	0	0	0	0	0	0
g__OTU_1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00932814066836128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899754495559069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854411503925457	0	0	0	0	0	0.013740604861426	0	0	0	0	0.0191007934175727	0	0	0	0	0	0	0.00899754495559069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108804456630544	0	0	0	0
g__OTU_1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1078	0	0	0.00839830354268438	0	0	0.00773096250483185	0	0	0	0	0	0	0	0	0	0	0.00894014572437531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027122321670735	0.00271079846568807	0	0	0	0	0.0044972791461166	0	0	0	0.0127709843236167	0	0	0	0	0.0054363583647434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220039292730845	0	0	0	0	0
g__OTU_1079	0.00677529726616755	0	0	0.00974718245507158	0	0.00927715500579822	0	0.0339479978396729	0	0	0.0114432187485696	0.0393081761006289	0	0.00251714807123529	0	0	0	0.00344068263143408	0	0	0.00526932855580878	0.0128627703191575	0.00711452608363125	0.00710311353143128	0	0	0.0108824289581435	0	0	0.00881575080811049	0.0158910329171396	0.00280080663231011	0.00630467333911262	0	0	0	0	0.00522425097301674	0	0	0	0	0.0101993982355041	0	0	0	0	0	0	0	0	0.0030446961393253	0	0.00362423890982894	0	0	0.0156369448884565	0.0333103861784104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1081	0	0	0.00279943451422813	0.93816631130064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396081434342901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1082	0.00508147294962566	3.59053294115854	0	0	0.139935414424112	0.187089292616931	0	0	0	0	0	0	0	0	0.0233203516709032	0	0	0	0	0	0	0.00803923144947343	6.42085979047721	0	0	0	0	0	0	0	0	0	0	0	0.627853881278539	0	0	0	0	0	0	0	1.10280993421388	0	0	0	0	0	0	0	0.0344714379514117	0.458226768968457	0.0106902871105681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543147649256974	0	0	0	0.656377173077284	0	0.00870435653044349	1.89379115550186	0	0	0
g__OTU_1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656598818122127	0	0	0.195708901130763	0	0	0	0	0.03015605759807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806048588608921	0	0	0	0	0	0	0	0.0149633398174473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_109	2.94047901351672	2.47801636770959	1.63347003905211	0.023149558330795	0	0.0974101275608813	0.0385997925261152	0	0	1.47029351212491	0.00457728749942784	2.36111111111111	0.066842685739113	0.562582593921087	0.0163242461696322	0	0.00596009714958354	0	0	0.00479900180762401	0	0.0144706166090522	3.58394251462925	0.736356102758376	0.006870302430713	0	0	0.00866070809949421	0.169725771646098	0	0	0	0	0	3.34221207508879	1.87620858836878	0.00899754495559069	2.72052869419847	0	0	2.19263899765075	0.516220539969984	0.0140241725738181	6.89303955783892	2.70436385986479	0.0105621715824774	0.614792664310658	0.855774086560116	5.34306056639315	1.55871363131811	0.0147734734077479	0.0989526245280721	0	0.027181791823717	0.987023602738327	0	0.0104246299256376	0	0.015078028799035	0.140175856984217	0	0.0240978372191096	0.99424547470956	0	0	0.10193506736209	0.102404369253088	0	0	0	0.225176924726571	0	1.63929273084479	0	0	0.0918394122277617	0.00366932080871831	0
g__OTU_1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00679567115747269	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0499695837316416	0	0	0	0	0	0	0	0	0	0
g__OTU_1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1098	0	0	0	0	0	0.00463857750289911	0	0	0	0	0	0	0	0	0	0	0	0	0.00644838870887137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652826739783261	0	0	0	0
g__OTU_11	0	0.98145297712483	0	0.620164483703929	0.0799630939566354	2.0966370313104	0.887795228100649	0	2.34654751719111	0.546577513801082	3.60461390579942	0	0.00334213428695565	1.34163992196841	0.00466407033418064	0.0210071424284257	1.18009923561754	0	1.43154229336944	0	0	0.570785432912614	0	1.66923167988635	0.476798988691482	0	1.34806088719002	0.445160396314003	0	0.380546576550103	0	0.326293972664127	0	0.458342181637998	0.675418569254186	0.608888817860739	0.00385609069525315	0.484549277747303	1.4004980644525	0.452703343769907	2.51178321833306	0.399122590008741	0.82742618185527	1.58321225828678	0	0.00264054289561934	0.0627339453378223	0.186987320348861	0.3432202036972	0.714475556180917	0.0196979645436638	0.161368895384241	0.00610873549175321	0	0.134872790436293	0.658491299278898	2.1978594759886	0	0.15078028799035	1.06497241994502	0.47980025870108	0.0341386027270719	0.165966093282251	0.836075300717407	0.0173838835595872	0.010193506736209	0.0554690333454227	0.386721126270966	0.211057253751632	0.46509854752011	3.69320792867866	0.0862667141758716	11.0491159135559	0.0979240109674892	0	0.00819994752033587	0.0788903973874436	0
g__OTU_110	0	0.339850953259064	0.0125974553140266	0.0134023758757234	0.0215285252960172	0	0	0.433608517861277	0	0.364385009200722	0	0	0.631663380234618	0.0226543326411176	2.95235652153635	0	0.00894014572437531	0.591797412606661	0	0	0	0.00643138515957874	0.0142290521672625	0.0497217947200189	0.0123665443752834	0.0423413295177469	0	0.34469618235987	0.120020367092598	0.00881575080811049	0	0.109231458660094	0.00630467333911262	0.00530898279889573	0.0539066463723998	0.728748821376632	0.00642681782542192	0.207663976177415	0	0.0162647907941284	0	0	0.00382477433831404	0	0	0.00924190013466769	0.248844649840028	0.166514256077088	0	0	0.0656598818122127	0.0213128729752771	0.00610873549175321	0	0.0347399611729846	0.0129539271989291	0	0.315338322488952	0	0.0109227940507182	0.62118340703306	0.0120489186095548	0.0822075041491523	0.0179801139939227	0	0.0152902601043136	0.0362682141104687	0.0325888589554184	0.105528626875816	0.709084670809347	0.0582090009497258	0.0168782701648444	0.0157170923379175	0.00435217826522174	0	0.047559695617948	0.023850585256669	0.0115816141874774
g__OTU_1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006870302430713	0	0	0	0	0	0	0	0.0110331783434471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1101	0	0	0.0125974553140266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514145426033754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1104	0	0	0	0	0.0138397662617254	0	0	0	0	0	0	0	0	0.0151028884274117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145229859259064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1107	0	0	0	0	0	0.041747197526092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241814576582676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509675336810452	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1110	0	0	0	0	0	0	0	0.00462927243268266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651777179108369	0	0	0	0	0	0	0	0	0	0
g__OTU_1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247330887505668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141855150130034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0543147649256974	0	0	0	0	0	0	0	0	0	0
g__OTU_1120	0	0	0	0	0	0	0	0	0.00792217257660741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238984965673069	0	0	0	0	0	0	0	0	0	0
g__OTU_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257072713016877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599637219482213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206289968681432	0	0	0	0	0	0
